date,total_cases,total_death,daily_cases,total_currently_infected,death_per_day
2020-03-24,2,0,2,2,0
2020-03-25,2,0,0,2,0
2020-03-26,2,0,0,2,0
2020-03-27,3,0,1,3,0
2020-03-28,3,0,0,3,0
2020-03-29,3,0,0,3,0
2020-03-30,3,0,0,3,0
2020-03-31,3,0,0,3,0
2020-04-01,3,0,0,3,0
2020-04-02,3,0,0,3,0
2020-04-03,3,0,0,3,0
2020-04-04,6,0,3,6,0
2020-04-05,6,0,0,6,0
2020-04-06,7,0,1,7,0
2020-04-07,12,0,5,9,0
2020-04-08,12,0,0,9,0
2020-04-09,17,0,5,14,0
2020-04-10,24,0,7,21,0
2020-04-11,29,0,5,26,0
2020-04-12,29,0,0,26,0
2020-04-13,34,0,5,31,0
2020-04-14,41,0,7,38,0
2020-04-15,41,0,0,38,0
2020-04-16,73,0,32,66,0
2020-04-17,85,0,12,78,0
2020-04-18,119,1,34,112,1
2020-04-19,132,1,13,122,0
2020-04-20,175,1,43,165,0
2020-04-21,198,1,23,188,0
2020-04-22,238,2,40,228,1
2020-04-23,249,2,11,239,0
2020-04-24,296,2,47,286,0
2020-04-25,321,2,25,311,0
2020-04-26,363,2,42,331,0
2020-04-27,407,2,44,375,0
2020-04-28,460,2,53,422,0
2020-04-29,498,3,38,439,1
2020-04-30,525,5,27,458,2
2020-05-01,562,5,37,480,0
2020-05-02,594,6,32,506,1
2020-05-03,662,7,68,551,1
2020-05-04,681,7,19,558,0
2020-05-05,756,7,75,621,0
2020-05-06,813,7,57,674,0
2020-05-07,865,7,52,672,0
2020-05-08,923,7,58,712,0
2020-05-09,973,7,50,729,0
2020-05-10,1023,9,50,774,2
2020-05-11,1087,9,64,830,0
2020-05-12,1148,10,61,886,1
2020-05-13,1207,10,59,913,0
2020-05-14,1264,10,57,937,0
2020-05-15,1329,10,65,967,0
2020-05-16,1381,10,52,969,0
2020-05-17,1449,10,68,1023,0
2020-05-18,1517,10,68,1087,0
2020-05-19,1549,10,32,1025,0
2020-05-20,1598,10,49,1022,0
2020-05-21,1647,10,49,993,0
2020-05-22,1679,10,32,962,0
2020-05-23,1740,10,61,936,0
2020-05-24,1808,12,68,967,2
2020-05-25,1867,12,59,1022,0
2020-05-26,1942,16,75,989,4
2020-05-27,2023,16,81,1024,0
2020-05-28,2082,18,59,1036,2
2020-05-29,2147,24,65,1053,6
2020-05-30,2225,24,78,1088,0
2020-05-31,2300,25,75,1148,1
2020-06-01,2341,25,41,1185,0
2020-06-02,2372,26,31,1141,1
2020-06-03,2443,27,71,1169,1
2020-06-04,2528,28,85,1165,1
2020-06-05,2649,31,121,1240,3
2020-06-06,2760,32,111,1298,1
2020-06-07,2870,32,110,1406,0
2020-06-08,2967,32,97,1493,0
2020-06-09,3092,32,125,1549,0
2020-06-10,3181,35,89,1613,3
2020-06-11,3283,35,102,1697,0
2020-06-12,3392,35,109,1737,0
2020-06-13,3473,35,81,1810,0
2020-06-14,3559,35,86,1870,0
2020-06-15,3681,36,122,1979,1
2020-06-16,3791,39,110,2008,3
2020-06-17,3858,44,67,1990,5
2020-06-18,3929,44,71,1984,0
2020-06-19,4003,45,74,1939,1
2020-06-20,4068,45,65,1940,0
2020-06-21,4128,45,60,1945,0
2020-06-22,4186,45,58,1993,0
2020-06-23,4241,46,55,1859,1
2020-06-24,4281,51,40,1758,5
2020-06-25,4318,51,37,1743,0
2020-06-26,4358,54,40,1738,3
2020-06-27,4396,57,38,1727,3
2020-06-28,4437,59,41,1759,2
2020-06-29,4480,59,43,1774,0
2020-06-30,4513,61,33,1690,2
2020-07-01,4544,66,31,1636,5
2020-07-02,4579,66,35,1668,0
2020-07-03,4610,69,31,1582,3
2020-07-04,4644,73,34,1494,4
2020-07-05,4684,73,40,1534,0
2020-07-06,4741,73,57,1575,0
2020-07-07,4795,73,54,1517,0
2020-07-08,4840,73,45,1434,0
2020-07-09,4883,75,43,1407,2
2020-07-10,4930,75,47,1384,0
2020-07-11,4974,75,44,1388,0
2020-07-12,5020,75,46,1424,0
2020-07-13,5069,75,49,1457,0
2020-07-14,5113,75,44,1435,0
2020-07-15,5153,75,40,1439,0
2020-07-16,5198,75,45,1439,0
2020-07-17,5240,77,42,1425,2
2020-07-18,5280,77,40,1420,0
2020-07-19,5318,77,38,1448,0
2020-07-20,5349,77,31,1469,0
2020-07-21,5378,78,29,1428,1
2020-07-22,5403,80,25,1389,2
2020-07-23,5425,80,22,1370,0
2020-07-24,5447,81,22,1345,1
2020-07-25,5468,87,21,1327,6
2020-07-26,5493,87,25,1347,0
2020-07-27,5523,87,30,1377,0
2020-07-28,5552,88,29,1367,1
2020-07-29,5582,89,30,1325,1
2020-07-30,5614,89,32,1319,0
2020-07-31,5645,89,31,1332,0
2020-08-01,5675,90,30,1292,1
2020-08-02,5707,91,32,1319,1
2020-08-03,5741,91,34,1353,0
2020-08-04,5776,93,35,1351,2
2020-08-05,5812,93,36,1362,0
2020-08-06,5848,93,36,1332,0
2020-08-07,5885,93,37,1323,0
2020-08-08,5923,94,38,1305,1
2020-08-09,5966,94,43,1333,0
2020-08-10,6016,94,50,1377,0
2020-08-11,6068,95,52,1382,1
2020-08-12,6170,96,102,1435,1
2020-08-13,6250,96,80,1451,0
2020-08-14,6310,97,60,1463,1
2020-08-15,6355,98,45,1468,1
2020-08-16,6396,98,41,1494,0
2020-08-17,6436,98,40,1523,0
2020-08-18,6479,99,43,1538,1
2020-08-19,6520,100,41,1534,1
2020-08-20,6558,101,38,1508,1
2020-08-21,6597,101,39,1498,0
2020-08-22,6636,101,39,1476,0
2020-08-23,6681,101,45,1489,0
2020-08-24,6727,101,46,1524,0
2020-08-25,6769,103,42,1474,2
2020-08-26,6808,104,39,1468,1
2020-08-27,6849,104,41,1430,0
2020-08-28,6889,105,40,1428,1
2020-08-29,6936,106,47,1406,1
2020-08-30,6982,106,46,1441,0
2020-08-31,7029,106,47,1448,0
2020-09-01,7080,108,51,1458,2
2020-09-02,7131,109,51,1475,1
2020-09-03,7179,110,48,1469,1
2020-09-04,7228,110,49,1470,0
2020-09-05,7278,110,50,1485,0
2020-09-06,7326,111,48,1518,1
2020-09-07,7377,111,51,1555,0
2020-09-08,7427,111,50,1538,0
2020-09-09,7476,113,49,1541,2
2020-09-10,7525,113,49,1537,0
2020-09-11,7575,114,50,1536,1
2020-09-12,7624,115,49,1526,1
2020-09-13,7675,115,51,1565,0
2020-09-14,7723,115,48,1607,0
2020-09-15,7774,116,51,1616,1
2020-09-16,7826,120,52,1601,4
2020-09-17,7874,120,48,1600,0
2020-09-18,7925,121,51,1604,1
2020-09-19,7975,122,50,1610,1
2020-09-20,8025,122,50,1658,0
2020-09-21,8076,122,51,1682,0
2020-09-22,8128,123,52,1653,1
2020-09-23,8181,125,53,1654,2
2020-09-24,8233,126,52,1593,1
2020-09-25,8290,126,57,1632,0
2020-09-26,8346,127,56,1587,1
2020-09-27,8403,127,57,1642,0
2020-09-28,8458,127,55,1667,0
2020-09-29,8518,128,60,1610,1
2020-09-30,8580,129,62,1586,1
2020-10-01,8642,129,62,1583,0
2020-10-02,8707,131,65,1601,2
2020-10-03,8777,132,70,1613,1
2020-10-04,8848,132,71,1679,0
2020-10-05,8933,132,85,1754,0
2020-10-06,9027,134,94,1787,2
2020-10-07,9126,134,99,1813,0
2020-10-08,9224,135,98,1871,1
2020-10-09,9324,136,100,1912,1
2020-10-10,9434,137,110,1961,1
2020-10-11,9553,137,119,2063,0
