date,total_cases,total_death,daily_cases,total_currently_infected,death_per_day
2020-03-17,1,0,1,1,0
2020-03-18,1,0,0,1,0
2020-03-19,1,0,0,1,0
2020-03-20,1,0,0,1,0
2020-03-21,1,0,0,1,0
2020-03-22,1,0,0,1,0
2020-03-23,1,0,0,1,0
2020-03-24,2,0,1,2,0
2020-03-25,2,0,0,2,0
2020-03-26,2,0,0,2,0
2020-03-27,2,0,0,2,0
2020-03-28,2,0,0,2,0
2020-03-29,2,0,0,2,0
2020-03-30,3,0,1,3,0
2020-03-31,3,0,0,3,0
2020-04-01,3,0,0,3,0
2020-04-02,5,0,2,4,0
2020-04-03,5,0,0,4,0
2020-04-04,6,0,1,5,0
2020-04-05,6,0,0,5,0
2020-04-06,7,0,1,6,0
2020-04-07,11,0,4,9,0
2020-04-08,11,0,0,9,0
2020-04-09,11,0,0,9,0
2020-04-10,18,0,7,16,0
2020-04-11,24,0,6,21,0
2020-04-12,24,0,0,19,0
2020-04-13,34,0,10,29,0
2020-04-14,49,0,15,44,0
2020-04-15,74,0,25,69,0
2020-04-16,122,1,48,114,1
2020-04-17,151,1,29,142,0
2020-04-18,188,2,37,179,1
2020-04-19,188,2,0,179,0
2020-04-20,258,5,70,249,3
2020-04-21,330,8,72,321,3
2020-04-22,330,8,0,321,0
2020-04-23,383,8,53,369,0
2020-04-24,444,8,61,430,0
2020-04-25,583,8,139,558,0
2020-04-26,583,8,0,558,0
2020-04-27,639,8,56,613,0
2020-04-28,706,12,67,676,4
2020-04-29,845,12,139,813,0
2020-04-30,885,12,40,841,0
2020-05-01,1006,12,121,952,0
2020-05-02,1065,12,59,970,0
2020-05-03,1136,12,71,1028,0
2020-05-04,1217,12,81,1089,0
2020-05-05,1309,12,92,1148,0
2020-05-06,1407,12,98,1237,0
2020-05-07,1486,13,79,1313,1
2020-05-08,1564,13,78,1340,0
2020-05-09,1641,14,77,1417,1
2020-05-10,1730,15,89,1502,1
2020-05-11,1828,15,98,1574,0
2020-05-12,1924,15,96,1663,0
2020-05-13,2018,19,94,1672,4
2020-05-14,2115,19,97,1711,0
2020-05-15,2213,19,98,1775,0
2020-05-16,2312,19,99,1839,0
2020-05-17,2409,19,97,1920,0
2020-05-18,2518,19,109,2007,0
2020-05-19,2632,19,114,2019,0
2020-05-20,2750,20,118,2086,1
