date,total_cases,total_death,daily_cases,total_currently_infected,death_per_day
2020-03-19,1,0,1,1,0
2020-03-20,1,0,0,1,0
2020-03-21,1,0,0,1,0
2020-03-22,1,0,0,1,0
2020-03-23,1,0,0,1,0
2020-03-24,1,0,0,1,0
2020-03-25,1,0,0,1,0
2020-03-26,1,0,0,1,0
2020-03-27,1,0,0,1,0
2020-03-28,1,0,0,1,0
2020-03-29,1,0,0,1,0
2020-03-30,1,0,0,1,0
2020-03-31,1,0,0,1,0
2020-04-01,1,0,0,1,0
2020-04-02,2,0,1,2,0
2020-04-03,2,0,0,2,0
2020-04-04,4,0,2,3,0
2020-04-05,4,0,0,3,0
2020-04-06,8,0,4,7,0
2020-04-07,17,0,9,16,0
2020-04-08,17,0,0,16,0
2020-04-09,19,0,2,18,0
2020-04-10,34,0,15,33,0
2020-04-11,39,0,5,38,0
2020-04-12,50,0,11,48,0
2020-04-13,65,0,15,63,0
2020-04-14,65,0,0,63,0
2020-04-15,78,0,13,76,0
2020-04-16,125,1,47,123,1
2020-04-17,137,1,12,135,0
2020-04-18,164,1,27,158,0
2020-04-19,193,1,29,184,0
2020-04-20,225,2,32,216,1
2020-04-21,235,5,10,226,3
2020-04-22,262,5,27,248,0
2020-04-23,305,5,43,291,0
2020-04-24,348,5,43,331,0
2020-04-25,383,7,35,352,2
2020-04-26,421,8,38,390,1
2020-04-27,463,8,42,419,0
2020-04-28,502,8,39,458,0
2020-04-29,539,8,37,469,0
2020-04-30,586,8,47,489,0
2020-05-01,627,8,41,510,0
2020-05-02,676,8,49,545,0
2020-05-03,731,8,55,597,0
2020-05-04,795,8,64,661,0
2020-05-05,844,8,49,695,0
2020-05-06,892,8,48,731,0
2020-05-07,950,8,58,775,0
2020-05-08,1018,8,68,843,0
2020-05-09,1081,8,63,881,0
2020-05-10,1144,8,63,939,0
2020-05-11,1220,8,76,965,0
2020-05-12,1282,8,62,980,0
2020-05-13,1360,8,78,1026,0
2020-05-14,1439,8,79,1095,0
2020-05-15,1522,8,83,1117,0
2020-05-16,1603,8,81,1146,0
2020-05-17,1700,8,97,1183,0
2020-05-18,1787,8,87,1228,0
2020-05-19,1863,8,76,1304,0
2020-05-20,1936,8,73,1337,0
2020-05-21,2014,9,78,1385,1
2020-05-22,2104,9,90,1445,0
2020-05-23,2195,9,91,1509,0
2020-05-24,2290,10,95,1573,1
2020-05-25,2387,11,97,1667,1
2020-05-26,2472,11,85,1707,0
2020-05-27,2545,12,73,1623,1
2020-05-28,2626,12,81,1531,0
2020-05-29,2709,12,83,1522,0
2020-05-30,2798,14,89,1586,2
2020-05-31,2885,14,87,1643,0
2020-06-01,2973,14,88,1701,0
2020-06-02,3061,14,88,1742,0
2020-06-03,3148,14,87,1779,0
2020-06-04,3231,15,83,1800,1
2020-06-05,3311,15,80,1835,0
2020-06-06,3395,16,84,1870,1
2020-06-07,3475,16,80,1850,0
2020-06-08,3561,16,86,1834,0
2020-06-09,3646,18,85,1877,2
2020-06-10,3725,18,79,1896,0
2020-06-11,3802,18,77,1845,0
2020-06-12,3878,18,76,1848,0
2020-06-13,3956,18,78,1851,0
2020-06-14,4033,18,77,1877,0
2020-06-15,4112,18,79,1915,0
2020-06-16,4186,18,74,1925,0
