date,total_cases,total_death,daily_cases,total_currently_infected,death_per_day
2020-03-22,2,0,2,2,0
2020-03-23,2,0,0,2,0
2020-03-24,2,0,0,2,0
2020-03-25,2,0,0,2,0
2020-03-26,2,0,0,2,0
2020-03-27,4,0,2,4,0
2020-03-28,4,0,0,4,0
2020-03-29,4,0,0,4,0
2020-03-30,4,0,0,4,0
2020-03-31,4,0,0,1,0
2020-04-01,4,0,0,1,0
2020-04-02,4,0,0,1,0
2020-04-03,4,0,0,1,0
2020-04-04,5,0,1,2,0
2020-04-05,5,0,0,2,0
2020-04-06,5,0,0,2,0
2020-04-07,9,0,4,6,0
2020-04-08,9,0,0,6,0
2020-04-09,11,0,2,8,0
2020-04-10,11,0,0,8,0
2020-04-11,13,0,2,10,0
2020-04-12,13,0,0,10,0
2020-04-13,19,0,6,16,0
2020-04-14,42,0,23,38,0
2020-04-15,42,0,0,38,0
2020-04-16,58,3,16,52,3
2020-04-17,62,3,4,56,0
2020-04-18,92,3,30,85,0
2020-04-19,92,3,0,85,0
2020-04-20,137,3,45,130,0
2020-04-21,153,3,16,145,0
2020-04-22,168,3,15,150,0
2020-04-23,168,3,0,150,0
2020-04-24,193,4,25,174,1
2020-04-25,193,4,0,174,0
2020-04-26,202,4,9,183,0
2020-04-27,207,5,5,188,1
2020-04-28,212,6,5,193,1
2020-04-29,217,6,5,189,0
2020-04-30,228,8,11,197,2
2020-05-01,237,8,9,206,0
2020-05-02,244,9,7,199,1
2020-05-03,271,9,27,215,0
2020-05-04,314,10,43,251,1
2020-05-05,332,10,18,266,0
2020-05-06,344,10,12,275,0
2020-05-07,344,10,0,275,0
2020-05-08,345,11,1,254,1
2020-05-09,352,11,7,246,0
2020-05-10,370,11,18,241,0
2020-05-11,389,12,19,260,1
2020-05-12,395,12,6,244,0
2020-05-13,395,12,0,229,0
2020-05-14,402,12,7,222,0
2020-05-15,408,12,6,206,0
2020-05-16,422,12,14,195,0
2020-05-17,436,12,14,207,0
2020-05-18,441,12,5,208,0
2020-05-19,452,12,11,199,0
2020-05-20,458,12,6,188,0
2020-05-21,463,12,5,167,0
2020-05-22,477,12,14,170,0
2020-05-23,492,12,15,169,0
2020-05-24,510,12,18,186,0
2020-05-25,529,12,19,199,0
2020-05-26,549,12,20,195,0
2020-05-27,559,12,10,192,0
2020-05-28,583,12,24,202,0
2020-05-29,605,12,22,210,0
2020-05-30,629,12,24,219,0
2020-05-31,652,12,23,241,0
2020-06-01,682,12,30,270,0
2020-06-02,717,12,35,292,0
2020-06-03,770,12,53,332,0
2020-06-04,822,12,52,367,0
2020-06-05,865,12,43,405,0
2020-06-06,936,20,71,470,8
2020-06-07,936,20,0,469,0
2020-06-08,963,20,27,496,0
2020-06-09,987,20,24,509,0
2020-06-10,1011,20,24,509,0
2020-06-11,1031,20,20,515,0
2020-06-12,1053,20,22,502,0
2020-06-13,1073,20,20,516,0
2020-06-14,1094,20,21,535,0
2020-06-15,1114,20,20,554,0
2020-06-16,1133,20,19,507,0
2020-06-17,1153,20,20,460,0
2020-06-18,1175,20,22,455,0
2020-06-19,1195,20,20,417,0
2020-06-20,1216,20,21,389,0
2020-06-21,1235,20,19,401,0
2020-06-22,1254,20,19,406,0
2020-06-23,1272,20,18,388,0
2020-06-24,1294,20,22,353,0
2020-06-25,1314,20,20,369,0
2020-06-26,1334,20,20,365,0
2020-06-27,1357,20,23,359,0
2020-06-28,1379,20,22,380,0
2020-06-29,1400,20,21,400,0
2020-06-30,1420,20,20,392,0
2020-07-01,1440,20,20,372,0
2020-07-02,1459,20,19,390,0
2020-07-03,1476,20,17,378,0
2020-07-04,1499,20,23,362,0
2020-07-05,1519,20,20,380,0
2020-07-06,1537,20,18,398,0
2020-07-07,1554,20,17,344,0
2020-07-08,1592,20,38,340,0
2020-07-09,1623,20,31,323,0
2020-07-10,1652,20,29,323,0
2020-07-11,1701,20,49,343,0
2020-07-12,1747,20,46,387,0
2020-07-13,1792,20,45,432,0
2020-07-14,1834,20,42,454,0
2020-07-15,1880,20,46,486,0
2020-07-16,1923,20,43,517,0
2020-07-17,1966,20,43,546,0
2020-07-18,2006,20,40,550,0
2020-07-19,2044,20,38,588,0
2020-07-20,2111,40,67,655,20
2020-07-21,2111,40,0,618,0
2020-07-22,2173,42,62,613,2
2020-07-23,2173,42,0,576,0
2020-07-24,2202,42,29,540,0
2020-07-25,2229,42,27,512,0
2020-07-26,2254,42,25,529,0
2020-07-27,2279,42,25,537,0
2020-07-28,2303,42,24,535,0
2020-07-29,2323,42,20,464,0
2020-07-30,2341,42,18,443,0
2020-07-31,2360,42,19,442,0
2020-08-01,2378,42,18,403,0
2020-08-02,2398,42,20,423,0
2020-08-03,2420,42,22,445,0
2020-08-04,2442,42,22,421,0
2020-08-05,2492,54,50,436,12
2020-08-06,2492,54,0,393,0
2020-08-07,2547,55,55,419,1
2020-08-08,2547,55,0,398,0
2020-08-09,2574,55,27,425,0
2020-08-10,2602,55,28,447,0
2020-08-11,2628,55,26,448,0
2020-08-12,2654,55,26,447,0
2020-08-13,2681,55,27,445,0
2020-08-14,2735,56,54,473,1
2020-08-15,2735,56,0,456,0
2020-08-16,2764,56,29,482,0
2020-08-17,2792,56,28,506,0
2020-08-18,2819,56,27,505,0
2020-08-19,2849,56,30,502,0
2020-08-20,2876,56,27,489,0
2020-08-21,2903,56,27,499,0
2020-08-22,2931,56,28,487,0
2020-08-23,2961,56,30,517,0
2020-08-24,2990,56,29,546,0
2020-08-25,3013,56,23,516,0
2020-08-26,3040,56,27,506,0
2020-08-27,3062,56,22,501,0
2020-08-28,3092,56,30,505,0
2020-08-29,3123,56,31,512,0
2020-08-30,3150,56,27,529,0
2020-08-31,3179,56,29,558,0
2020-09-01,3211,56,32,555,0
2020-09-02,3249,56,38,551,0
2020-09-03,3294,56,45,579,0
2020-09-04,3343,56,49,579,0
2020-09-05,3392,56,49,604,0
2020-09-06,3443,56,51,655,0
2020-09-07,3491,56,48,703,0
2020-09-08,3543,56,52,719,0
2020-09-09,3593,56,50,751,0
2020-09-10,3648,56,55,793,0
2020-09-11,3712,56,64,802,0
2020-09-12,3773,56,61,816,0
2020-09-13,3836,56,63,879,0
2020-09-14,3896,56,60,925,0
2020-09-15,3961,56,65,933,0
2020-09-16,4033,57,72,935,1
2020-09-17,4103,59,70,940,2
2020-09-18,4170,59,67,962,0
2020-09-19,4245,62,75,984,3
2020-09-20,4327,62,82,1045,0
2020-09-21,4408,62,81,1116,0
2020-09-22,4493,62,85,1146,0
2020-09-23,4577,65,84,1154,3
2020-09-24,4658,65,81,1150,0
2020-09-25,4739,65,81,1194,0
2020-09-26,4828,65,89,1203,0
2020-09-27,4923,65,95,1285,0
2020-09-28,5023,65,100,1380,0
2020-09-29,5131,66,108,1455,1
2020-09-30,5245,66,114,1532,0
2020-10-01,5363,70,118,1572,4
2020-10-02,5476,70,113,1641,0
2020-10-03,5594,73,118,1691,3
2020-10-04,5709,73,115,1748,0
2020-10-05,5826,73,117,1842,0
2020-10-06,5932,73,106,1901,0
2020-10-07,6042,73,110,1952,0
2020-10-08,6159,73,117,1963,0
2020-10-09,6275,76,116,1947,3
2020-10-10,6391,79,116,1984,3
2020-10-11,6503,83,112,2070,4
