time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day
2020-02-15,0,0,0,0,0
2020-02-16,0,0,0,0,0
2020-02-17,0,0,0,0,0
2020-02-18,0,0,0,0,0
2020-02-19,0,0,0,0,0
2020-02-20,0,0,0,0,0
2020-02-21,0,0,0,0,0
2020-02-22,0,0,0,0,0
2020-02-23,0,0,0,0,0
2020-02-24,0,0,0,0,0
2020-02-25,0,0,0,0,0
2020-02-26,0,0,0,0,0
2020-02-27,0,0,0,0,0
2020-02-28,0,0,0,0,0
2020-02-29,0,0,0,0,0
2020-03-01,0,0,0,0,0
2020-03-02,0,0,0,0,0
2020-03-03,0,0,0,0,0
2020-03-04,0,0,0,0,0
2020-03-05,0,0,0,0,0
2020-03-06,0,0,0,0,0
2020-03-07,0,0,0,0,0
2020-03-08,0,0,0,0,0
2020-03-09,0,0,0,0,0
2020-03-10,0,0,0,0,0
2020-03-11,0,0,0,0,0
2020-03-12,0,0,0,0,0
2020-03-13,0,0,0,0,0
2020-03-14,0,0,0,0,0
2020-03-15,0,0,0,0,0
2020-03-16,0,0,0,0,0
2020-03-17,0,0,0,0,0
2020-03-18,0,0,0,0,0
2020-03-19,1,0,1,0,0
2020-03-20,1,0,1,0,0
2020-03-21,1,0,1,0,0
2020-03-22,1,0,1,0,0
2020-03-23,2,1,2,0,0
2020-03-24,3,1,3,0,0
2020-03-25,3,0,3,0,0
2020-03-26,3,0,3,0,0
2020-03-27,3,0,3,0,0
2020-03-28,3,0,3,0,0
2020-03-29,3,0,3,0,0
2020-03-30,5,2,5,0,0
2020-03-31,7,2,7,0,0
2020-04-01,7,0,7,0,0
2020-04-02,8,1,8,0,0
2020-04-03,8,0,8,0,0
2020-04-04,9,1,9,0,0
2020-04-05,9,0,9,0,0
2020-04-06,9,0,9,0,0
2020-04-07,10,1,8,0,0
2020-04-08,10,0,8,0,0
2020-04-09,11,1,9,0,0
2020-04-10,11,0,9,0,0
2020-04-11,11,0,9,0,0
2020-04-12,18,7,16,0,0
2020-04-13,23,5,21,0,0
2020-04-14,23,0,21,0,0
2020-04-15,23,0,21,0,0
2020-04-16,27,4,22,0,0
2020-04-17,27,0,22,0,0
2020-04-18,33,6,25,0,0
2020-04-19,33,0,25,0,0
2020-04-20,33,0,25,0,0
2020-04-21,33,0,25,0,0
2020-04-22,33,0,25,0,0
2020-04-23,33,0,25,0,0
2020-04-24,40,7,32,0,0
2020-04-25,46,6,31,0,0
2020-04-26,46,0,31,0,0
2020-04-27,46,0,31,0,0
2020-04-28,52,6,31,2,0
2020-04-29,52,0,31,2,0
2020-04-30,73,21,35,5,3
2020-05-01,73,0,35,5,0
2020-05-02,117,44,68,10,5
2020-05-03,117,0,68,10,0
2020-05-04,117,0,68,10,0
2020-05-05,170,53,110,17,7
2020-05-06,170,0,110,17,0
2020-05-07,253,83,176,27,10
2020-05-08,260,7,182,28,1
2020-05-09,322,62,238,31,3
2020-05-10,322,0,238,31,0
2020-05-11,322,0,238,31,0
2020-05-12,357,35,241,40,9
2020-05-13,372,15,252,42,2
2020-05-14,399,27,270,46,4
2020-05-15,428,29,292,48,2
2020-05-16,474,46,313,50,2
2020-05-17,503,29,333,53,3
