time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day
2020-02-15,0,0,0,0,0
2020-02-16,0,0,0,0,0
2020-02-17,0,0,0,0,0
2020-02-18,0,0,0,0,0
2020-02-19,0,0,0,0,0
2020-02-20,0,0,0,0,0
2020-02-21,0,0,0,0,0
2020-02-22,0,0,0,0,0
2020-02-23,0,0,0,0,0
2020-02-24,0,0,0,0,0
2020-02-25,0,0,0,0,0
2020-02-26,0,0,0,0,0
2020-02-27,0,0,0,0,0
2020-02-28,0,0,0,0,0
2020-02-29,0,0,0,0,0
2020-03-01,0,0,0,0,0
2020-03-02,0,0,0,0,0
2020-03-03,0,0,0,0,0
2020-03-04,0,0,0,0,0
2020-03-05,0,0,0,0,0
2020-03-06,0,0,0,0,0
2020-03-07,0,0,0,0,0
2020-03-08,0,0,0,0,0
2020-03-09,1,0,1,0,0
2020-03-10,2,1,2,0,0
2020-03-11,2,0,2,0,0
2020-03-12,2,0,2,0,0
2020-03-13,2,0,2,0,0
2020-03-14,2,0,2,0,0
2020-03-15,3,1,3,0,0
2020-03-16,15,12,15,0,0
2020-03-17,15,0,15,0,0
2020-03-18,27,12,26,1,0
2020-03-19,33,6,32,1,0
2020-03-20,40,7,35,1,0
2020-03-21,64,24,56,3,2
2020-03-22,75,11,66,4,1
2020-03-23,99,24,90,4,0
2020-03-24,114,15,103,4,0
2020-03-25,146,32,132,4,0
2020-03-26,152,6,135,7,3
2020-03-27,180,28,159,9,2
2020-03-28,207,27,175,11,2
2020-03-29,222,15,187,12,1
2020-03-30,246,24,203,12,0
2020-03-31,261,15,215,14,2
2020-04-01,282,21,220,16,2
2020-04-02,288,6,222,16,0
2020-04-03,302,14,236,16,0
2020-04-04,318,16,236,16,0
2020-04-05,345,27,238,17,1
2020-04-06,364,19,238,18,1
2020-04-07,384,20,238,19,1
2020-04-08,414,30,257,23,4
2020-04-09,443,29,273,24,1
2020-04-10,448,5,273,26,2
2020-04-11,484,36,302,27,1
2020-04-12,497,13,309,27,0
2020-04-13,515,18,327,27,0
2020-04-14,528,13,321,30,3
2020-04-15,542,14,284,32,2
2020-04-16,546,4,257,32,0
2020-04-17,557,11,228,35,3
2020-04-18,565,8,208,36,1
2020-04-19,576,11,202,36,0
2020-04-20,581,5,186,38,2
2020-04-21,600,19,200,38,0
2020-04-22,609,9,181,39,1
2020-04-23,616,7,165,41,2
2020-04-24,629,13,163,41,0
2020-04-25,629,0,146,41,0
2020-04-26,632,3,137,42,1
2020-04-27,635,3,124,42,0
2020-04-28,638,3,120,42,0
2020-04-29,641,3,100,43,1
2020-04-30,645,4,96,43,0
2020-05-01,649,4,88,44,1
2020-05-02,652,3,73,44,0
2020-05-03,662,10,77,45,1
2020-05-04,672,10,81,46,1
2020-05-05,688,16,92,48,2
2020-05-06,729,41,126,48,0
2020-05-07,736,7,126,48,0
2020-05-08,744,8,130,48,0
2020-05-09,748,4,131,48,0
2020-05-10,751,3,125,49,1
2020-05-11,760,9,126,50,1
2020-05-12,766,6,127,51,1
2020-05-13,773,7,130,51,0
2020-05-14,773,0,130,51,0
2020-05-15,780,7,134,51,0
2020-05-16,782,2,127,51,0
2020-05-17,796,14,101,51,0
