time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day
2020-02-15,0,0,0,0,0
2020-02-16,0,0,0,0,0
2020-02-17,0,0,0,0,0
2020-02-18,0,0,0,0,0
2020-02-19,0,0,0,0,0
2020-02-20,0,0,0,0,0
2020-02-21,0,0,0,0,0
2020-02-22,0,0,0,0,0
2020-02-23,0,0,0,0,0
2020-02-24,0,0,0,0,0
2020-02-25,0,0,0,0,0
2020-02-26,0,0,0,0,0
2020-02-27,0,0,0,0,0
2020-02-28,0,0,0,0,0
2020-02-29,0,0,0,0,0
2020-03-01,0,0,0,0,0
2020-03-02,0,0,0,0,0
2020-03-03,0,0,0,0,0
2020-03-04,0,0,0,0,0
2020-03-05,0,0,0,0,0
2020-03-06,0,0,0,0,0
2020-03-07,0,0,0,0,0
2020-03-08,0,0,0,0,0
2020-03-09,0,0,0,0,0
2020-03-10,2,0,2,0,0
2020-03-11,2,0,2,0,0
2020-03-12,3,1,3,0,0
2020-03-13,10,7,10,0,0
2020-03-14,10,0,10,0,0
2020-03-15,10,0,10,0,0
2020-03-16,11,1,11,0,0
2020-03-17,12,1,12,0,0
2020-03-18,12,0,12,0,0
2020-03-19,15,3,15,0,0
2020-03-20,16,1,16,0,0
2020-03-21,19,3,19,0,0
2020-03-22,24,5,24,0,0
2020-03-23,27,3,27,0,0
2020-03-24,29,2,29,0,0
2020-03-25,32,3,32,0,0
2020-03-26,61,29,61,0,0
2020-03-27,61,0,61,0,0
2020-03-28,74,13,74,0,0
2020-03-29,81,7,80,1,0
2020-03-30,97,16,92,5,4
2020-03-31,107,10,99,8,3
2020-04-01,115,8,105,9,1
2020-04-02,123,8,112,10,1
2020-04-03,132,9,120,11,1
2020-04-04,139,7,126,12,1
2020-04-05,157,18,143,12,0
2020-04-06,183,26,168,13,1
2020-04-07,194,11,175,17,4
2020-04-08,210,16,190,18,1
2020-04-09,264,54,240,22,4
2020-04-10,268,4,243,23,1
2020-04-11,275,7,249,24,1
2020-04-12,300,25,269,29,5
2020-04-13,330,30,295,33,4
2020-04-14,354,24,314,34,1
2020-04-15,397,43,356,34,0
2020-04-16,441,44,392,35,1
2020-04-17,465,24,401,38,3
2020-04-18,493,28,424,38,0
2020-04-19,520,27,450,39,1
2020-04-20,564,44,493,40,1
2020-04-21,598,34,520,41,1
2020-04-22,609,11,520,45,4
2020-04-23,672,63,579,49,4
2020-04-24,703,31,606,53,4
2020-04-25,807,104,699,54,1
2020-04-26,866,59,735,57,3
2020-04-27,950,84,808,62,5
2020-04-28,1014,64,850,66,4
2020-04-29,1053,39,874,69,3
2020-04-30,1110,57,919,74,5
2020-05-01,1167,57,957,78,4
2020-05-02,1229,62,1012,83,5
2020-05-03,1470,241,1222,89,6
2020-05-04,1594,124,1333,95,6
2020-05-05,1681,87,1404,103,8
2020-05-06,1802,121,1507,108,5
2020-05-07,1886,84,1574,114,6
2020-05-08,2081,195,1734,128,14
2020-05-09,2266,185,1896,133,5
2020-05-10,2437,171,2036,143,10
2020-05-11,2556,119,2135,148,5
2020-05-12,2831,275,2379,153,5
2020-05-13,2964,133,2490,161,8
2020-05-14,3148,184,2630,179,18
2020-05-15,3372,224,2824,192,13
