time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day
2020-02-15,0,0,0,0,0
2020-02-16,0,0,0,0,0
2020-02-17,0,0,0,0,0
2020-02-18,0,0,0,0,0
2020-02-19,0,0,0,0,0
2020-02-20,0,0,0,0,0
2020-02-21,0,0,0,0,0
2020-02-22,0,0,0,0,0
2020-02-23,0,0,0,0,0
2020-02-24,0,0,0,0,0
2020-02-25,0,0,0,0,0
2020-02-26,0,0,0,0,0
2020-02-27,0,0,0,0,0
2020-02-28,0,0,0,0,0
2020-02-29,0,0,0,0,0
2020-03-01,0,0,0,0,0
2020-03-02,0,0,0,0,0
2020-03-03,0,0,0,0,0
2020-03-04,0,0,0,0,0
2020-03-05,0,0,0,0,0
2020-03-06,2,0,2,0,0
2020-03-07,2,0,2,0,0
2020-03-08,2,0,2,0,0
2020-03-09,2,0,2,0,0
2020-03-10,2,0,2,0,0
2020-03-11,2,0,2,0,0
2020-03-12,2,0,2,0,0
2020-03-13,2,0,2,0,0
2020-03-14,3,1,3,0,0
2020-03-15,4,1,4,0,0
2020-03-16,5,1,5,0,0
2020-03-17,10,5,10,0,0
2020-03-18,13,3,13,0,0
2020-03-19,13,0,13,0,0
2020-03-20,27,14,25,0,0
2020-03-21,40,13,38,0,0
2020-03-22,40,0,38,0,0
2020-03-23,56,16,54,0,0
2020-03-24,66,10,63,1,0
2020-03-25,75,9,72,1,0
2020-03-26,75,0,72,1,0
2020-03-27,91,16,87,2,1
2020-03-28,91,0,87,2,0
2020-03-29,139,48,128,6,4
2020-03-30,139,0,128,6,0
2020-03-31,193,54,182,6,0
2020-04-01,233,40,217,6,0
2020-04-02,306,73,289,7,1
2020-04-03,509,203,484,8,1
2020-04-04,555,46,529,9,1
2020-04-05,650,95,624,9,0
2020-04-06,658,8,632,9,0
2020-04-07,685,27,616,9,0
2020-04-08,730,45,660,10,1
2020-04-09,803,73,730,12,2
2020-04-10,820,17,710,12,0
2020-04-11,820,0,710,12,0
2020-04-12,820,0,710,12,0
2020-04-13,848,28,738,12,0
2020-04-14,848,0,704,14,2
2020-04-15,848,0,666,17,3
2020-04-16,996,148,810,22,5
2020-04-17,996,0,810,22,0
2020-04-18,1017,21,670,42,20
2020-04-19,1017,0,670,42,0
2020-04-20,1163,146,816,42,0
2020-04-21,1163,0,791,43,1
2020-04-22,1163,0,723,43,0
2020-04-23,1334,171,623,43,0
2020-04-24,1430,96,719,43,0
2020-04-25,1518,88,768,53,10
2020-04-26,1621,103,779,56,3
2020-04-27,1705,84,842,58,2
2020-04-28,1705,0,732,58,0
2020-04-29,1832,127,837,61,3
2020-04-30,1832,0,837,61,0
2020-05-01,1832,0,837,61,0
2020-05-02,2077,245,1060,64,3
2020-05-03,2077,0,1060,64,0
2020-05-04,2104,27,1087,64,0
2020-05-05,2104,0,1087,64,0
2020-05-06,2265,161,1157,108,44
2020-05-07,2267,2,1157,108,0
2020-05-08,2267,0,1157,108,0
2020-05-09,2274,7,934,108,0
2020-05-10,2579,305,1000,114,6
2020-05-11,2689,110,1040,125,11
2020-05-12,2689,0,1040,125,0
2020-05-13,2800,111,1121,136,11
2020-05-14,2954,154,1262,139,3
2020-05-15,2954,0,1262,139,0
