time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day
2020-02-15,0,0,0,0,0
2020-02-16,0,0,0,0,0
2020-02-17,0,0,0,0,0
2020-02-18,0,0,0,0,0
2020-02-19,0,0,0,0,0
2020-02-20,0,0,0,0,0
2020-02-21,0,0,0,0,0
2020-02-22,0,0,0,0,0
2020-02-23,0,0,0,0,0
2020-02-24,0,0,0,0,0
2020-02-25,0,0,0,0,0
2020-02-26,0,0,0,0,0
2020-02-27,0,0,0,0,0
2020-02-28,0,0,0,0,0
2020-02-29,0,0,0,0,0
2020-03-01,0,0,0,0,0
2020-03-02,0,0,0,0,0
2020-03-03,0,0,0,0,0
2020-03-04,0,0,0,0,0
2020-03-05,0,0,0,0,0
2020-03-06,0,0,0,0,0
2020-03-07,0,0,0,0,0
2020-03-08,0,0,0,0,0
2020-03-09,0,0,0,0,0
2020-03-10,0,0,0,0,0
2020-03-11,0,0,0,0,0
2020-03-12,0,0,0,0,0
2020-03-13,0,0,0,0,0
2020-03-14,0,0,0,0,0
2020-03-15,0,0,0,0,0
2020-03-16,0,0,0,0,0
2020-03-17,0,0,0,0,0
2020-03-18,0,0,0,0,0
2020-03-19,0,0,0,0,0
2020-03-20,0,0,0,0,0
2020-03-21,0,0,0,0,0
2020-03-22,0,0,0,0,0
2020-03-23,0,0,0,0,0
2020-03-24,0,0,0,0,0
2020-03-25,0,0,0,0,0
2020-03-26,0,0,0,0,0
2020-03-27,0,0,0,0,0
2020-03-28,0,0,0,0,0
2020-03-29,0,0,0,0,0
2020-03-30,3,0,3,0,0
2020-03-31,4,1,3,1,0
2020-04-01,4,0,3,1,0
2020-04-02,4,0,3,1,0
2020-04-03,4,0,3,1,0
2020-04-04,4,0,3,1,0
2020-04-05,6,2,5,1,0
2020-04-06,6,0,5,1,0
2020-04-07,6,0,5,1,0
2020-04-08,6,0,5,1,0
2020-04-09,13,7,12,1,0
2020-04-10,13,0,12,1,0
2020-04-11,13,0,12,1,0
2020-04-12,13,0,12,1,0
2020-04-13,13,0,12,1,0
2020-04-14,13,0,12,1,0
2020-04-15,13,0,12,1,0
2020-04-16,15,2,14,1,0
2020-04-17,15,0,14,1,0
2020-04-18,15,0,14,1,0
2020-04-19,20,5,19,1,0
2020-04-20,20,0,19,1,0
2020-04-21,20,0,19,1,0
2020-04-22,22,2,21,1,0
2020-04-23,22,0,21,1,0
2020-04-24,22,0,21,1,0
2020-04-25,22,0,21,1,0
2020-04-26,22,0,21,1,0
2020-04-27,22,0,21,1,0
2020-04-28,23,1,22,1,0
2020-04-29,23,0,17,1,0
2020-04-30,23,0,17,1,0
2020-05-01,23,0,14,1,0
2020-05-02,23,0,14,1,0
2020-05-03,23,0,14,1,0
2020-05-04,23,0,14,1,0
2020-05-05,23,0,14,1,0
2020-05-06,23,0,14,1,0
2020-05-07,23,0,13,1,0
2020-05-08,23,0,13,1,0
2020-05-09,23,0,10,1,0
2020-05-10,23,0,10,1,0
2020-05-11,24,1,11,1,0
2020-05-12,24,0,6,1,0
2020-05-13,24,0,6,1,0
2020-05-14,24,0,6,1,0
2020-05-15,24,0,6,1,0
2020-05-16,24,0,6,1,0
2020-05-17,25,1,7,1,0
