time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day
2020-02-15,0,0,0,0,0
2020-02-16,0,0,0,0,0
2020-02-17,0,0,0,0,0
2020-02-18,0,0,0,0,0
2020-02-19,0,0,0,0,0
2020-02-20,0,0,0,0,0
2020-02-21,0,0,0,0,0
2020-02-22,0,0,0,0,0
2020-02-23,0,0,0,0,0
2020-02-24,0,0,0,0,0
2020-02-25,0,0,0,0,0
2020-02-26,0,0,0,0,0
2020-02-27,0,0,0,0,0
2020-02-28,0,0,0,0,0
2020-02-29,0,0,0,0,0
2020-03-01,0,0,0,0,0
2020-03-02,0,0,0,0,0
2020-03-03,0,0,0,0,0
2020-03-04,0,0,0,0,0
2020-03-05,0,0,0,0,0
2020-03-06,0,0,0,0,0
2020-03-07,0,0,0,0,0
2020-03-08,0,0,0,0,0
2020-03-09,0,0,0,0,0
2020-03-10,0,0,0,0,0
2020-03-11,0,0,0,0,0
2020-03-12,0,0,0,0,0
2020-03-13,0,0,0,0,0
2020-03-14,0,0,0,0,0
2020-03-15,0,0,0,0,0
2020-03-16,0,0,0,0,0
2020-03-17,0,0,0,0,0
2020-03-18,2,0,2,0,0
2020-03-19,2,0,2,0,0
2020-03-20,2,0,2,0,0
2020-03-21,2,0,2,0,0
2020-03-22,6,4,6,0,0
2020-03-23,6,0,6,0,0
2020-03-24,6,0,6,0,0
2020-03-25,7,1,7,0,0
2020-03-26,15,8,13,0,0
2020-03-27,17,2,15,0,0
2020-03-28,17,0,15,0,0
2020-03-29,22,5,20,0,0
2020-03-30,27,5,25,0,0
2020-03-31,32,5,22,0,0
2020-04-01,32,0,22,0,0
2020-04-02,35,3,24,0,0
2020-04-03,35,0,21,0,0
2020-04-04,37,2,23,0,0
2020-04-05,37,0,23,0,0
2020-04-06,39,2,20,2,0
2020-04-07,39,0,20,2,0
2020-04-08,39,0,13,3,1
2020-04-09,48,9,19,4,1
2020-04-10,48,0,19,4,0
2020-04-11,48,0,19,4,0
2020-04-12,57,9,24,4,0
2020-04-13,57,0,22,5,1
2020-04-14,57,0,22,5,0
2020-04-15,81,24,43,5,0
2020-04-16,81,0,43,5,0
2020-04-17,83,2,43,5,0
2020-04-18,83,0,43,5,0
2020-04-19,86,3,46,5,0
2020-04-20,89,3,45,5,0
2020-04-21,98,9,54,5,0
2020-04-22,99,1,55,5,0
2020-04-23,99,0,55,5,0
2020-04-24,99,0,55,5,0
2020-04-25,109,10,65,5,0
2020-04-26,109,0,65,5,0
2020-04-27,110,1,60,6,1
2020-04-28,110,0,60,6,0
2020-04-29,111,1,57,6,0
2020-04-30,114,3,60,6,0
2020-05-01,114,0,60,6,0
2020-05-02,114,0,56,7,1
2020-05-03,115,1,57,7,0
2020-05-04,115,0,54,7,0
2020-05-05,115,0,54,7,0
2020-05-06,118,3,52,7,0
2020-05-07,118,0,50,7,0
2020-05-08,118,0,50,7,0
2020-05-09,118,0,47,7,0
2020-05-10,118,0,47,7,0
2020-05-11,119,1,45,8,1
2020-05-12,121,2,47,8,0
2020-05-13,121,0,47,8,0
2020-05-14,122,1,47,9,1
2020-05-15,122,0,47,9,0
2020-05-16,123,1,41,9,0
2020-05-17,123,0,41,9,0
