time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day,new_recoveries
2020-05-08,59695,3344,39823,1985,96,1111
2020-05-09,62808,3113,41406,2101,116,1414
2020-05-10,67161,4353,43980,2212,111,1668
2020-05-11,70768,3607,45925,2294,82,1580
2020-05-12,74292,3524,47457,2415,121,1871
2020-05-13,78055,3763,49104,2551,136,1980
2020-05-14,81997,3942,51379,2649,98,1569
2020-05-15,85784,3787,52773,2753,104,2289
2020-05-16,90648,4864,53553,2871,118,3966
2020-05-17,95698,5050,55878,3025,154,2571
2020-05-18,100328,4630,57939,3156,131,2438
2020-05-19,106475,6147,60864,3302,146,3076
2020-05-20,112028,5553,63172,3434,132,3113
2020-05-21,118226,6198,66089,3584,150,3131
2020-05-22,124794,6568,69244,3726,142,3271
2020-05-23,131423,6629,73170,3868,142,2561
2020-05-24,138536,7113,76820,4024,156,3307
2020-05-25,144950,6414,80072,4172,148,3014
2020-05-26,150793,5843,82172,4344,172,3571
2020-05-27,158086,7293,85803,4534,190,3472
2020-05-28,165386,7300,89755,4711,177,3171
2020-05-29,173491,8105,85884,4980,269,11707
2020-05-30,181827,8336,89706,5185,205,4309
2020-05-31,190609,8782,93349,5408,223,4916
2020-06-01,198370,7761,97008,5608,200,3902
2020-06-02,207191,8821,101077,5829,221,4531
2020-06-03,216824,9633,106665,6088,259,3786
2020-06-04,226713,9889,111900,6363,275,4379
2020-06-05,236184,9471,116302,6649,286,4783
2020-06-06,246622,10438,120981,6946,297,5462
2020-06-07,257486,10864,126431,7207,261,5153
2020-06-08,265928,8442,129360,7473,266,5247
2020-06-09,274780,8852,132896,7719,246,5070
2020-06-10,287155,12375,138069,8107,388,6814
2020-06-11,298283,11128,142810,8501,394,5993
2020-06-12,309603,11320,146482,8890,389,7259
2020-06-13,321626,12023,150101,9199,309,8095
2020-06-14,332783,11157,153574,9520,321,7363
2020-06-15,343026,10243,152791,9915,395,10631
2020-06-16,354161,11135,154688,11921,2006,7232
2020-06-17,367264,13103,160564,12262,341,6886
2020-06-18,381091,13827,163305,12604,342,10744
2020-06-19,395812,14721,168636,12970,366,9024
2020-06-20,411727,15915,170269,13277,307,13975
2020-06-21,426910,15183,175955,13703,426,9071
2020-06-22,440450,13540,178298,14015,312,10885
2020-06-23,456115,15665,183058,14483,468,10437
2020-06-24,472985,16870,186390,14907,424,13114
2020-06-25,491170,18185,190191,15308,401,13983
2020-06-26,509446,18276,197840,15689,381,10246
2020-06-27,529577,20131,203328,16103,414,14229
2020-06-28,549197,19620,210936,16487,384,11628
2020-06-29,567536,18339,215361,16904,417,13497
2020-06-30,585792,18256,220546,17410,506,12565
2020-07-01,605220,19428,227476,17848,438,12060
2020-07-02,627168,21948,229041,18225,377,20006
2020-07-03,649889,22721,236901,18669,444,14417
2020-07-04,673904,24015,245563,19279,610,14743
2020-07-05,697836,23932,253245,19700,421,15829
2020-07-06,720346,22510,260022,20174,474,15259
2020-07-07,743481,23135,265770,20653,479,16908
2020-07-08,769052,25571,271354,21144,491,19496
2020-07-09,794842,25790,277259,21623,479,19406
2020-07-10,822603,27761,284253,22144,521,20246
2020-07-11,850358,27755,291440,22687,543,20025
2020-07-12,879466,29108,301850,23187,500,18198
2020-07-13,907645,28179,311806,23727,540,17683
2020-07-14,937487,29842,320092,24315,588,20968
2020-07-15,970169,32682,331505,24929,614,20655
2020-07-16,1005637,35468,343426,25609,680,22867
2020-07-17,1040457,34820,360094,26285,676,17476
2020-07-18,1077864,37407,373406,26828,543,23552
2020-07-19,1118107,40243,390205,27503,675,22769
2020-07-20,1154917,36810,402116,28099,596,24303
2020-07-21,1194085,39168,412922,28770,671,27691
2020-07-22,1239684,45599,425528,29890,1120,31873
2020-07-23,1288130,48446,439892,30645,755,33327
2020-07-24,1337022,48892,455509,31406,761,32514
2020-07-25,1385494,48472,467163,32096,690,36128
2020-07-26,1436019,50525,484472,32812,716,32500
2020-07-27,1482503,46484,495866,33448,636,34454
2020-07-28,1532135,49632,509141,34224,776,35581
2020-07-29,1584384,52249,527770,35003,779,32841
2020-07-30,1639350,54966,544471,35786,783,37482
2020-07-31,1697054,57704,564856,36551,765,36554
2020-08-01,1751919,54865,567637,37403,852,51232
2020-08-02,1804702,52783,579313,38161,758,40349
2020-08-03,1855331,50629,585920,38971,810,43212
2020-08-04,1906613,51282,585133,39820,849,51220
2020-08-05,1963239,56626,595300,40739,919,45540
2020-08-06,2025409,62170,606387,41638,899,50184
2020-08-07,2086864,61455,616617,42578,940,50285
2020-08-08,2152020,65156,628763,43453,875,52135
2020-08-09,2214137,62117,635393,44466,1013,54474
2020-08-10,2267153,53016,640160,45353,887,47362
2020-08-11,2328405,61252,644116,46188,835,56461
2020-08-12,2395471,67066,652473,47138,950,57759
2020-08-13,2459613,64142,660833,48144,1006,54776
2020-08-14,2525222,65609,668532,49134,990,56920
2020-08-15,2589208,63986,678452,50084,950,53116
2020-08-16,2647316,58108,678195,51045,961,57404
2020-08-17,2701604,54288,673431,51925,880,58172
2020-08-18,2766626,65022,676909,53014,1089,60455
2020-08-19,2835822,69196,685760,53994,980,59365
2020-08-20,2904329,68507,691413,54975,981,61873
2020-08-21,2973368,69039,696641,55928,953,62858
2020-08-22,3043436,70068,706690,56846,918,59101
2020-08-23,3105185,61749,710697,57692,846,56896
2020-08-24,3164881,59696,703234,58546,854,66305
2020-08-25,3231754,66873,704890,59612,1066,64151
2020-08-26,3307749,75995,723677,60629,1017,56191
2020-08-27,3384575,76826,739818,61694,1065,59620
2020-08-28,3461240,76665,750989,62713,1019,64475
2020-08-29,3539712,78472,763535,63657,944,64982
2020-08-30,3619169,79457,781624,64617,960,60408
2020-08-31,3687939,68770,785127,65435,818,64449
2020-09-01,3766108,78169,800127,66460,1025,62144
2020-09-02,3848968,82860,814086,67486,1026,67875
2020-09-03,3933124,84156,829668,68569,1083,67491
2020-09-04,4020239,87115,846092,69635,1066,69625
2020-09-05,4110839,90600,862487,70679,1044,73161
2020-09-06,4202562,91723,883578,71687,1008,69624
2020-09-07,4277584,75022,883348,72816,1129,74123
2020-09-08,4367436,89852,897486,73923,1107,74607
2020-09-09,4462965,95529,918790,75091,1168,73057
2020-09-10,4559725,96760,943438,76304,1213,70899
2020-09-11,4657379,97654,958435,77506,1202,81455
2020-09-12,4751788,94409,973876,78614,1108,77860
2020-09-13,4845003,93215,988205,79754,1140,77746
2020-09-14,4926914,81911,989860,80808,1054,79202
2020-09-15,5018034,91120,996832,82091,1283,82865
2020-09-16,5115893,97859,1010614,83230,1139,82938
2020-09-17,5212686,96793,1018454,84404,1174,87779
2020-09-18,5305475,92789,1014649,85625,1221,95373
2020-09-19,5398230,92755,1011732,86774,1149,94523
2020-09-20,5485612,87382,1005053,87909,1135,92926
2020-09-21,5560105,74493,976420,88965,1056,102070
2020-09-22,5640496,80391,968655,90021,1056,87100
2020-09-23,5730184,89688,967161,91173,1152,90030
2020-09-24,5816103,85919,970795,92317,1144,81141
2020-09-25,5901571,85468,961993,93410,1093,93177
2020-09-26,5990581,89010,957359,94534,1124,92520
2020-09-27,6073348,82767,964407,95574,1040,74679
2020-09-28,6143019,69671,948095,96351,777,85206
2020-09-29,6223519,80500,941356,97529,1178,86061
2020-09-30,6310267,86748,941552,98708,1179,85373
2020-10-01,6391960,81693,943503,99804,1096,78646
2020-10-02,6471934,79974,945982,100875,1071,76424
2020-10-03,6547413,75479,938869,101812,937,81655
2020-10-04,6622180,74767,936013,102714,902,76721
