time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day
2020-02-15,0,0,0,0,0
2020-02-16,0,0,0,0,0
2020-02-17,0,0,0,0,0
2020-02-18,0,0,0,0,0
2020-02-19,0,0,0,0,0
2020-02-20,0,0,0,0,0
2020-02-21,0,0,0,0,0
2020-02-22,0,0,0,0,0
2020-02-23,0,0,0,0,0
2020-02-24,0,0,0,0,0
2020-02-25,0,0,0,0,0
2020-02-26,0,0,0,0,0
2020-02-27,0,0,0,0,0
2020-02-28,0,0,0,0,0
2020-02-29,0,0,0,0,0
2020-03-01,0,0,0,0,0
2020-03-02,0,0,0,0,0
2020-03-03,0,0,0,0,0
2020-03-04,0,0,0,0,0
2020-03-05,0,0,0,0,0
2020-03-06,0,0,0,0,0
2020-03-07,0,0,0,0,0
2020-03-08,0,0,0,0,0
2020-03-09,0,0,0,0,0
2020-03-10,0,0,0,0,0
2020-03-11,0,0,0,0,0
2020-03-12,0,0,0,0,0
2020-03-13,1,0,1,0,0
2020-03-14,1,0,1,0,0
2020-03-15,1,0,1,0,0
2020-03-16,1,0,1,0,0
2020-03-17,1,0,1,0,0
2020-03-18,2,1,2,0,0
2020-03-19,2,0,2,0,0
2020-03-20,2,0,2,0,0
2020-03-21,2,0,2,0,0
2020-03-22,2,0,2,0,0
2020-03-23,2,0,2,0,0
2020-03-24,2,0,2,0,0
2020-03-25,2,0,2,0,0
2020-03-26,3,1,3,0,0
2020-03-27,3,0,3,0,0
2020-03-28,5,2,5,0,0
2020-03-29,5,0,3,0,0
2020-03-30,6,1,3,1,0
2020-03-31,6,0,3,1,0
2020-04-01,6,0,3,1,0
2020-04-02,6,0,3,1,0
2020-04-03,6,0,3,1,0
2020-04-04,6,0,3,1,0
2020-04-05,6,0,3,1,0
2020-04-06,6,0,3,1,0
2020-04-07,6,0,3,1,0
2020-04-08,6,0,3,1,0
2020-04-09,7,1,4,1,0
2020-04-10,7,0,4,1,0
2020-04-11,7,0,4,1,0
2020-04-12,7,0,4,1,0
2020-04-13,7,0,4,1,0
2020-04-14,7,0,4,1,0
2020-04-15,7,0,4,1,0
2020-04-16,7,0,4,1,0
2020-04-17,7,0,4,1,0
2020-04-18,7,0,0,1,0
2020-04-19,7,0,0,1,0
2020-04-20,7,0,0,1,0
2020-04-21,7,0,0,1,0
2020-04-22,7,0,0,1,0
2020-04-23,7,0,0,1,0
2020-04-24,7,0,0,1,0
2020-04-25,7,0,0,1,0
2020-04-26,7,0,0,1,0
2020-04-27,7,0,0,1,0
2020-04-28,7,0,0,1,0
2020-04-29,8,1,1,1,0
2020-04-30,8,0,1,1,0
2020-05-01,8,0,1,1,0
2020-05-02,8,0,1,1,0
2020-05-03,8,0,1,1,0
2020-05-04,8,0,1,1,0
2020-05-05,8,0,1,1,0
2020-05-06,8,0,1,1,0
2020-05-07,8,0,1,1,0
2020-05-08,8,0,1,1,0
2020-05-09,8,0,1,1,0
2020-05-10,8,0,1,1,0
2020-05-11,8,0,1,1,0
2020-05-12,9,1,2,1,0
2020-05-13,15,6,7,2,1
2020-05-14,20,5,11,2,0
2020-05-15,29,9,19,3,1
2020-05-16,40,11,29,4,1
2020-05-17,62,22,51,4,0
