time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day
2020-02-15,0,0,0,0,0
2020-02-16,0,0,0,0,0
2020-02-17,0,0,0,0,0
2020-02-18,0,0,0,0,0
2020-02-19,0,0,0,0,0
2020-02-20,0,0,0,0,0
2020-02-21,0,0,0,0,0
2020-02-22,0,0,0,0,0
2020-02-23,0,0,0,0,0
2020-02-24,0,0,0,0,0
2020-02-25,0,0,0,0,0
2020-02-26,0,0,0,0,0
2020-02-27,0,0,0,0,0
2020-02-28,0,0,0,0,0
2020-02-29,0,0,0,0,0
2020-03-01,0,0,0,0,0
2020-03-02,0,0,0,0,0
2020-03-03,0,0,0,0,0
2020-03-04,0,0,0,0,0
2020-03-05,0,0,0,0,0
2020-03-06,0,0,0,0,0
2020-03-07,0,0,0,0,0
2020-03-08,0,0,0,0,0
2020-03-09,0,0,0,0,0
2020-03-10,0,0,0,0,0
2020-03-11,0,0,0,0,0
2020-03-12,0,0,0,0,0
2020-03-13,0,0,0,0,0
2020-03-14,0,0,0,0,0
2020-03-15,0,0,0,0,0
2020-03-16,0,0,0,0,0
2020-03-17,0,0,0,0,0
2020-03-18,0,0,0,0,0
2020-03-19,0,0,0,0,0
2020-03-20,0,0,0,0,0
2020-03-21,0,0,0,0,0
2020-03-22,0,0,0,0,0
2020-03-23,0,0,0,0,0
2020-03-24,0,0,0,0,0
2020-03-25,0,0,0,0,0
2020-03-26,0,0,0,0,0
2020-03-27,0,0,0,0,0
2020-03-28,0,0,0,0,0
2020-03-29,0,0,0,0,0
2020-03-30,0,0,0,0,0
2020-03-31,1,0,1,0,0
2020-04-01,2,1,2,0,0
2020-04-02,2,0,2,0,0
2020-04-03,2,0,2,0,0
2020-04-04,4,2,4,0,0
2020-04-05,6,2,6,0,0
2020-04-06,6,0,6,0,0
2020-04-07,6,0,6,0,0
2020-04-08,7,1,7,0,0
2020-04-09,7,0,7,0,0
2020-04-10,8,1,8,0,0
2020-04-11,10,2,10,0,0
2020-04-12,10,0,10,0,0
2020-04-13,10,0,10,0,0
2020-04-14,11,1,11,0,0
2020-04-15,13,2,13,0,0
2020-04-16,15,2,15,0,0
2020-04-17,26,11,26,0,0
2020-04-18,30,4,30,0,0
2020-04-19,35,5,29,0,0
2020-04-20,43,8,37,0,0
2020-04-21,50,7,44,0,0
2020-04-22,61,11,55,0,0
2020-04-23,64,3,53,1,0
2020-04-24,82,18,70,2,1
2020-04-25,82,0,70,2,0
2020-04-26,93,11,79,4,2
2020-04-27,99,6,85,4,0
2020-04-28,104,5,88,4,0
2020-04-29,104,0,88,4,0
2020-04-30,124,20,96,7,3
2020-05-01,136,12,108,7,0
2020-05-02,155,19,126,8,1
2020-05-03,166,11,129,8,0
2020-05-04,178,12,132,9,1
2020-05-05,199,21,145,11,2
2020-05-06,225,26,157,14,3
2020-05-07,231,6,161,16,2
2020-05-08,257,26,186,17,1
2020-05-09,291,34,215,18,1
2020-05-10,307,16,222,18,0
2020-05-11,338,31,247,19,1
2020-05-12,338,0,247,19,0
2020-05-13,387,49,264,26,7
2020-05-14,408,21,285,26,0
2020-05-15,447,39,323,27,1
2020-05-16,462,15,327,29,2
2020-05-17,505,43,332,32,3
