time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day
2020-02-15,0,0,0,0,0
2020-02-16,0,0,0,0,0
2020-02-17,0,0,0,0,0
2020-02-18,0,0,0,0,0
2020-02-19,0,0,0,0,0
2020-02-20,0,0,0,0,0
2020-02-21,0,0,0,0,0
2020-02-22,0,0,0,0,0
2020-02-23,0,0,0,0,0
2020-02-24,0,0,0,0,0
2020-02-25,0,0,0,0,0
2020-02-26,0,0,0,0,0
2020-02-27,0,0,0,0,0
2020-02-28,0,0,0,0,0
2020-02-29,0,0,0,0,0
2020-03-01,0,0,0,0,0
2020-03-02,0,0,0,0,0
2020-03-03,0,0,0,0,0
2020-03-04,0,0,0,0,0
2020-03-05,0,0,0,0,0
2020-03-06,0,0,0,0,0
2020-03-07,0,0,0,0,0
2020-03-08,0,0,0,0,0
2020-03-09,0,0,0,0,0
2020-03-10,0,0,0,0,0
2020-03-11,0,0,0,0,0
2020-03-12,0,0,0,0,0
2020-03-13,0,0,0,0,0
2020-03-14,0,0,0,0,0
2020-03-15,0,0,0,0,0
2020-03-16,0,0,0,0,0
2020-03-17,1,0,1,0,0
2020-03-18,1,0,1,0,0
2020-03-19,1,0,1,0,0
2020-03-20,1,0,1,0,0
2020-03-21,1,0,1,0,0
2020-03-22,1,0,1,0,0
2020-03-23,2,1,1,1,0
2020-03-24,3,1,2,1,0
2020-03-25,3,0,2,1,0
2020-03-26,3,0,2,1,0
2020-03-27,3,0,2,1,0
2020-03-28,3,0,2,1,0
2020-03-29,4,1,3,1,0
2020-03-30,4,0,3,1,0
2020-03-31,4,0,3,1,0
2020-04-01,4,0,1,1,0
2020-04-02,4,0,1,1,0
2020-04-03,4,0,1,1,0
2020-04-04,4,0,1,1,0
2020-04-05,4,0,1,1,0
2020-04-06,4,0,1,1,0
2020-04-07,4,0,1,1,0
2020-04-08,4,0,1,1,0
2020-04-09,4,0,1,1,0
2020-04-10,4,0,1,1,0
2020-04-11,9,5,6,1,0
2020-04-12,9,0,6,1,0
2020-04-13,9,0,6,1,0
2020-04-14,9,0,6,1,0
2020-04-15,9,0,6,1,0
2020-04-16,9,0,6,1,0
2020-04-17,9,0,6,1,0
2020-04-18,9,0,6,1,0
2020-04-19,10,1,7,1,0
2020-04-20,10,0,7,1,0
2020-04-21,10,0,7,1,0
2020-04-22,10,0,7,1,0
2020-04-23,10,0,7,1,0
2020-04-24,10,0,1,1,0
2020-04-25,10,0,1,1,0
2020-04-26,10,0,1,1,0
2020-04-27,10,0,1,1,0
2020-04-28,10,0,1,1,0
2020-04-29,10,0,1,1,0
2020-04-30,11,1,2,1,0
2020-05-01,12,1,3,1,0
2020-05-02,17,5,7,1,0
2020-05-03,17,0,7,1,0
2020-05-04,17,0,7,1,0
2020-05-05,17,0,7,1,0
2020-05-06,17,0,7,1,0
2020-05-07,18,1,8,1,0
2020-05-08,20,2,10,1,0
2020-05-09,20,0,10,1,0
2020-05-10,20,0,10,1,0
2020-05-11,22,2,11,1,0
2020-05-12,22,0,11,1,0
2020-05-13,23,1,12,1,0
2020-05-14,23,0,12,1,0
2020-05-15,23,0,12,1,0
2020-05-16,23,0,10,1,0
2020-05-17,23,0,10,1,0
