time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day
2020-02-15,1,0,1,0,0
2020-02-16,1,0,1,0,0
2020-02-17,1,0,1,0,0
2020-02-18,1,0,1,0,0
2020-02-19,1,0,1,0,0
2020-02-20,1,0,0,0,0
2020-02-21,1,0,0,0,0
2020-02-22,1,0,0,0,0
2020-02-23,1,0,0,0,0
2020-02-24,1,0,0,0,0
2020-02-25,1,0,0,0,0
2020-02-26,1,0,0,0,0
2020-02-27,1,0,0,0,0
2020-02-28,1,0,0,0,0
2020-02-29,1,0,0,0,0
2020-03-01,2,1,1,0,0
2020-03-02,2,0,1,0,0
2020-03-03,2,0,1,0,0
2020-03-04,2,0,1,0,0
2020-03-05,3,1,2,0,0
2020-03-06,15,12,14,0,0
2020-03-07,48,33,47,0,0
2020-03-08,55,7,53,1,1
2020-03-09,59,4,57,1,0
2020-03-10,59,0,32,1,0
2020-03-11,67,8,39,1,0
2020-03-12,80,13,51,2,1
2020-03-13,93,13,64,2,0
2020-03-14,110,17,81,2,0
2020-03-15,126,16,92,2,0
2020-03-16,166,40,130,4,2
2020-03-17,196,30,164,6,2
2020-03-18,210,14,176,6,0
2020-03-19,256,46,207,7,1
2020-03-20,285,29,235,8,1
2020-03-21,294,9,242,10,2
2020-03-22,327,33,257,14,4
2020-03-23,366,39,279,19,5
2020-03-24,402,36,302,20,1
2020-03-25,456,54,340,21,1
2020-03-26,495,39,369,24,3
2020-03-27,536,41,390,30,6
2020-03-28,576,40,419,36,6
2020-03-29,609,33,437,40,4
2020-03-30,656,47,465,41,1
2020-03-31,710,54,507,46,5
2020-04-01,779,69,548,52,6
2020-04-02,865,86,606,58,6
2020-04-03,985,120,703,66,8
2020-04-04,1070,85,758,71,5
2020-04-05,1173,103,848,78,7
2020-04-06,1322,149,978,85,7
2020-04-07,1450,128,1080,94,9
2020-04-08,1560,110,1152,103,9
2020-04-09,1699,139,1233,118,15
2020-04-10,1794,95,1275,135,17
2020-04-11,1939,145,1367,146,11
2020-04-12,2065,126,1317,159,13
2020-04-13,2190,125,1437,164,5
2020-04-14,2350,160,1583,178,14
2020-04-15,2505,155,1733,183,5
2020-04-16,2673,168,1881,196,13
2020-04-17,2844,171,1993,205,9
2020-04-18,3032,188,2107,224,19
2020-04-19,3144,112,2173,239,15
2020-04-20,3333,189,2262,250,11
2020-04-21,3490,157,2356,264,14
2020-04-22,3659,169,2448,276,12
2020-04-23,3891,232,2600,287,11
2020-04-24,4092,201,2723,294,7
2020-04-25,4319,227,2898,307,13
2020-04-26,4534,215,3041,317,10
2020-04-27,4782,248,3209,337,20
2020-04-28,5042,260,3379,359,22
2020-04-29,5268,226,3553,380,21
2020-04-30,5537,269,3764,392,12
2020-05-01,5895,358,4029,406,14
2020-05-02,6193,298,4256,415,9
2020-05-03,6465,272,4474,429,14
2020-05-04,6813,348,4745,436,7
2020-05-05,7201,388,5019,452,16
2020-05-06,7588,387,5304,469,17
2020-05-07,7981,393,5612,482,13
2020-05-08,8476,495,6028,503,21
2020-05-09,8964,488,6448,514,11
2020-05-10,9400,436,6800,525,11
2020-05-11,9746,346,7041,533,8
2020-05-12,10093,347,7223,544,11
2020-05-13,10431,338,7389,556,12
2020-05-14,10829,398,7632,571,15
2020-05-15,11228,399,7837,592,21
2020-05-16,11719,491,8157,612,20
2020-05-17,12229,510,8427,630,18
2020-05-18,12764,535,8679,645,15
2020-05-19,13484,720,9083,659,14
2020-05-20,14229,745,9555,680,21
2020-05-21,15003,774,10090,696,16
2020-05-22,15786,783,10705,707,11
2020-05-23,16513,727,11150,735,28
2020-05-24,17265,752,11694,764,29
2020-05-25,17967,702,12284,783,19
2020-05-26,18756,789,12932,797,14
2020-05-27,19666,910,13645,816,19
2020-05-28,20793,1127,14589,845,29
2020-05-29,22082,1289,15692,879,34
2020-05-30,23449,1367,16843,913,34
2020-05-31,24985,1536,17989,959,46
2020-06-01,26384,1399,18932,1005,46
2020-06-02,27536,1152,19657,1052,47
2020-06-03,28615,1079,20177,1088,36
2020-06-04,29767,1152,20885,1126,38
2020-06-05,31115,1348,21791,1166,40
2020-06-06,32612,1497,22876,1198,32
2020-06-07,34079,1467,23881,1237,39
2020-06-08,35444,1365,24798,1271,34
2020-06-09,36829,1385,25737,1306,35
2020-06-10,38284,1455,26653,1342,36
2020-06-11,39726,1442,27658,1377,35
2020-06-12,41303,1577,28773,1422,45
2020-06-13,42980,1677,29967,1484,62
2020-06-14,44598,1618,31092,1575,91
2020-06-15,46289,1691,32288,1672,97
2020-06-16,47856,1567,33360,1766,94
2020-06-17,49219,1363,34228,1850,84
2020-06-18,50437,1218,34971,1938,88
2020-06-19,52211,1774,36266,2017,79
2020-06-20,53758,1547,37325,2106,89
2020-06-21,55233,1475,38304,2193,87
2020-06-22,56809,1576,39398,2278,85
2020-06-23,58141,1332,40241,2365,87
2020-06-24,59561,1420,41176,2450,85
2020-06-25,61130,1569,42259,2533,83
2020-06-26,62755,1625,43398,2620,87
2020-06-27,63923,1168,44075,2708,88
2020-06-28,65188,1265,44860,2789,81
2020-06-29,66754,1566,45931,2872,83
2020-06-30,68311,1557,46898,2953,81
2020-07-01,69814,1503,47899,3034,81
2020-07-02,71299,1485,48891,3120,86
2020-07-03,72711,1412,49820,3201,81
2020-07-04,74035,1324,50652,3280,79
2020-07-05,75253,1218,51184,3343,63
2020-07-06,76222,969,51562,3422,79
2020-07-07,77279,1057,52072,3489,67
2020-07-08,78304,1025,52499,3564,75
2020-07-09,79254,950,52884,3617,53
2020-07-10,80235,981,53259,3702,85
2020-07-11,81158,923,53513,3769,67
2020-07-12,82070,912,53793,3858,89
2020-07-13,83001,931,54091,3935,77
2020-07-14,83930,929,54378,4008,73
2020-07-15,84843,913,54641,4067,59
2020-07-16,85771,928,54960,4120,53
2020-07-17,86474,703,54984,4188,68
2020-07-18,87172,698,55053,4251,63
2020-07-19,87775,603,55093,4302,51
2020-07-20,88402,627,55126,4352,50
2020-07-21,89078,676,55206,4399,47
2020-07-22,89745,667,55230,4440,41
2020-07-23,90413,668,54867,4480,40
2020-07-24,91072,659,54584,4518,38
2020-07-25,91583,511,54122,4558,40
2020-07-26,92062,479,53625,4606,48
2020-07-27,92482,420,52992,4652,46
2020-07-28,92947,465,52297,4691,39
2020-07-29,93356,409,51603,4728,37
2020-07-30,93757,401,50747,4774,46
2020-07-31,94078,321,49635,4805,31
2020-08-01,94316,238,48345,4834,29
2020-08-02,94483,167,47163,4865,31
2020-08-03,94640,157,45686,4888,23
2020-08-04,94752,112,44271,4912,24
2020-08-05,94875,123,42763,4930,18
2020-08-06,95006,131,41157,4951,21
2020-08-07,95147,141,39623,4971,20
2020-08-08,95314,167,38650,4992,21
2020-08-09,95492,178,37805,5009,17
2020-08-10,95666,174,36852,5035,26
2020-08-11,95834,168,35887,5059,24
2020-08-12,95963,129,34977,5085,26
2020-08-13,96108,145,34111,5107,22
2020-08-14,96220,112,33238,5124,17
2020-08-15,96336,116,32360,5141,17
2020-08-16,96475,139,31572,5160,19
2020-08-17,96590,115,30766,5173,13
2020-08-18,96753,163,30007,5184,11
2020-08-19,96914,161,29164,5197,13
2020-08-20,97025,111,28351,5212,15
2020-08-21,97148,123,27599,5231,19
2020-08-22,97237,89,26876,5243,12
2020-08-23,97340,103,26151,5262,19
2020-08-24,97478,138,25381,5280,18
2020-08-25,97619,141,24604,5298,18
2020-08-26,97825,206,23795,5317,19
2020-08-27,98062,237,23108,5342,25
2020-08-28,98285,223,22504,5362,20
2020-08-29,98497,212,21819,5376,14
2020-08-30,98727,230,21208,5399,23
2020-08-31,98939,212,20589,5421,22
2020-09-01,99115,176,19847,5440,19
2020-09-02,99280,165,19193,5461,21
2020-09-03,99425,145,18531,5479,18
2020-09-04,99582,157,17782,5495,16
2020-09-05,99712,130,16993,5511,16
2020-09-06,99863,151,16225,5530,19
2020-09-07,100041,178,15492,5541,11
2020-09-08,100228,187,14782,5560,19
2020-09-09,100403,175,14137,5577,17
2020-09-10,100557,154,13370,5590,13
2020-09-11,100708,151,12628,5607,17
2020-09-12,100856,148,11968,5627,20
2020-09-13,101009,153,11200,5648,21
2020-09-14,101177,168,10547,5661,13
2020-09-15,101340,163,9916,5679,18
2020-09-16,101500,160,9255,5696,17
2020-09-17,101641,141,8768,5715,19
2020-09-18,101772,131,8081,5733,18
2020-09-19,101900,128,7484,5750,17
2020-09-20,102015,115,6713,5770,20
2020-09-21,102141,126,6022,5787,17
2020-09-22,102254,113,5305,5806,19
2020-09-23,102375,121,4710,5822,16
2020-09-24,102513,138,4034,5835,13
2020-09-25,102625,112,3241,5853,18
2020-09-26,102736,111,2493,5869,16
2020-09-27,102840,104,1877,5883,14
2020-09-28,102955,115,1468,5901,18
2020-09-29,103079,124,1071,5914,13
2020-09-30,103198,119,774,5930,16
2020-10-01,103317,119,516,5946,16
2020-10-02,103466,149,367,5956,10
2020-10-03,103575,109,331,5970,14
2020-10-04,103683,108,347,5981,11
