time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day
2020-02-15,0,0,0,0,0
2020-02-16,0,0,0,0,0
2020-02-17,0,0,0,0,0
2020-02-18,0,0,0,0,0
2020-02-19,0,0,0,0,0
2020-02-20,0,0,0,0,0
2020-02-21,0,0,0,0,0
2020-02-22,0,0,0,0,0
2020-02-23,0,0,0,0,0
2020-02-24,0,0,0,0,0
2020-02-25,0,0,0,0,0
2020-02-26,0,0,0,0,0
2020-02-27,0,0,0,0,0
2020-02-28,0,0,0,0,0
2020-02-29,0,0,0,0,0
2020-03-01,0,0,0,0,0
2020-03-02,0,0,0,0,0
2020-03-03,0,0,0,0,0
2020-03-04,0,0,0,0,0
2020-03-05,0,0,0,0,0
2020-03-06,0,0,0,0,0
2020-03-07,0,0,0,0,0
2020-03-08,0,0,0,0,0
2020-03-09,0,0,0,0,0
2020-03-10,0,0,0,0,0
2020-03-11,0,0,0,0,0
2020-03-12,0,0,0,0,0
2020-03-13,0,0,0,0,0
2020-03-14,0,0,0,0,0
2020-03-15,0,0,0,0,0
2020-03-16,0,0,0,0,0
2020-03-17,0,0,0,0,0
2020-03-18,0,0,0,0,0
2020-03-19,0,0,0,0,0
2020-03-20,1,0,1,0,0
2020-03-21,3,2,3,0,0
2020-03-22,3,0,3,0,0
2020-03-23,3,0,2,1,0
2020-03-24,3,0,2,1,0
2020-03-25,3,0,2,1,0
2020-03-26,3,0,2,1,0
2020-03-27,5,2,4,1,0
2020-03-28,7,2,6,1,0
2020-03-29,7,0,6,1,0
2020-03-30,7,0,6,1,0
2020-03-31,8,1,7,1,0
2020-04-01,8,0,7,1,0
2020-04-02,9,1,8,1,0
2020-04-03,9,0,8,1,0
2020-04-04,9,0,8,1,0
2020-04-05,9,0,8,1,0
2020-04-06,10,1,9,1,0
2020-04-07,11,1,9,2,1
2020-04-08,11,0,8,3,1
2020-04-09,11,0,8,3,0
2020-04-10,13,2,10,3,0
2020-04-11,14,1,11,3,0
2020-04-12,14,0,11,3,0
2020-04-13,17,3,14,3,0
2020-04-14,17,0,14,3,0
2020-04-15,23,6,19,3,0
2020-04-16,23,0,19,3,0
2020-04-17,24,1,19,3,0
2020-04-18,25,1,20,3,0
2020-04-19,25,0,20,3,0
2020-04-20,25,0,20,3,0
2020-04-21,28,3,23,3,0
2020-04-22,28,0,22,4,1
2020-04-23,28,0,22,4,0
2020-04-24,29,1,23,4,0
2020-04-25,31,2,25,4,0
2020-04-26,31,0,25,4,0
2020-04-27,31,0,22,4,0
2020-04-28,32,1,23,4,0
2020-04-29,32,0,23,4,0
2020-04-30,34,2,25,4,0
2020-05-01,34,0,25,4,0
2020-05-02,34,0,25,4,0
2020-05-03,34,0,25,4,0
2020-05-04,34,0,25,4,0
2020-05-05,34,0,25,4,0
2020-05-06,34,0,25,4,0
2020-05-07,34,0,25,4,0
2020-05-08,34,0,21,4,0
2020-05-09,35,1,22,4,0
2020-05-10,36,1,23,4,0
2020-05-11,36,0,23,4,0
2020-05-12,36,0,23,4,0
2020-05-13,37,1,21,4,0
2020-05-14,37,0,20,4,0
2020-05-15,42,5,25,4,0
2020-05-16,42,0,25,4,0
2020-05-17,44,2,23,4,0
