time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day
2020-02-15,0,0,0,0,0
2020-02-16,0,0,0,0,0
2020-02-17,0,0,0,0,0
2020-02-18,0,0,0,0,0
2020-02-19,0,0,0,0,0
2020-02-20,0,0,0,0,0
2020-02-21,0,0,0,0,0
2020-02-22,0,0,0,0,0
2020-02-23,0,0,0,0,0
2020-02-24,0,0,0,0,0
2020-02-25,0,0,0,0,0
2020-02-26,0,0,0,0,0
2020-02-27,0,0,0,0,0
2020-02-28,0,0,0,0,0
2020-02-29,0,0,0,0,0
2020-03-01,0,0,0,0,0
2020-03-02,0,0,0,0,0
2020-03-03,0,0,0,0,0
2020-03-04,0,0,0,0,0
2020-03-05,0,0,0,0,0
2020-03-06,0,0,0,0,0
2020-03-07,0,0,0,0,0
2020-03-08,0,0,0,0,0
2020-03-09,0,0,0,0,0
2020-03-10,0,0,0,0,0
2020-03-11,0,0,0,0,0
2020-03-12,0,0,0,0,0
2020-03-13,0,0,0,0,0
2020-03-14,0,0,0,0,0
2020-03-15,0,0,0,0,0
2020-03-16,1,0,1,0,0
2020-03-17,1,0,1,0,0
2020-03-18,2,1,2,0,0
2020-03-19,2,0,2,0,0
2020-03-20,2,0,2,0,0
2020-03-21,2,0,2,0,0
2020-03-22,2,0,2,0,0
2020-03-23,6,4,6,0,0
2020-03-24,6,0,6,0,0
2020-03-25,6,0,6,0,0
2020-03-26,6,0,6,0,0
2020-03-27,6,0,6,0,0
2020-03-28,6,0,6,0,0
2020-03-29,6,0,6,0,0
2020-03-30,6,0,6,0,0
2020-03-31,9,3,8,0,0
2020-04-01,13,4,12,0,0
2020-04-02,13,0,12,0,0
2020-04-03,16,3,14,0,0
2020-04-04,16,0,14,0,0
2020-04-05,22,6,17,0,0
2020-04-06,26,4,20,1,0
2020-04-07,26,0,20,1,0
2020-04-08,26,0,20,1,0
2020-04-09,26,0,20,1,0
2020-04-10,35,9,29,1,0
2020-04-11,35,0,29,1,0
2020-04-12,35,0,29,1,0
2020-04-13,35,0,29,1,0
2020-04-14,35,0,16,1,0
2020-04-15,35,0,16,1,0
2020-04-16,35,0,16,1,0
2020-04-17,35,0,16,1,0
2020-04-18,35,0,16,1,0
2020-04-19,35,0,16,1,0
2020-04-20,54,19,26,1,0
2020-04-21,54,0,26,1,0
2020-04-22,54,0,26,1,0
2020-04-23,54,0,26,1,0
2020-04-24,54,0,26,1,0
2020-04-25,54,0,26,1,0
2020-04-26,64,10,30,1,0
2020-04-27,64,0,30,1,0
2020-04-28,64,0,30,1,0
2020-04-29,64,0,30,1,0
2020-04-30,64,0,30,1,0
2020-05-01,90,26,46,2,1
2020-05-02,90,0,46,2,0
2020-05-03,90,0,46,2,0
2020-05-04,96,6,44,2,0
2020-05-05,96,0,44,2,0
2020-05-06,96,0,44,2,0
2020-05-07,140,44,85,2,0
2020-05-08,242,102,178,2,0
2020-05-09,284,42,220,2,0
2020-05-10,319,35,255,2,0
2020-05-11,319,0,255,2,0
2020-05-12,327,8,249,2,0
2020-05-13,327,0,242,2,0
2020-05-14,339,12,254,2,0
2020-05-15,339,0,254,2,0
2020-05-16,339,0,254,2,0
2020-05-17,339,0,254,2,0
