time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day
2020-02-15,0,0,0,0,0
2020-02-16,0,0,0,0,0
2020-02-17,0,0,0,0,0
2020-02-18,0,0,0,0,0
2020-02-19,0,0,0,0,0
2020-02-20,0,0,0,0,0
2020-02-21,0,0,0,0,0
2020-02-22,0,0,0,0,0
2020-02-23,0,0,0,0,0
2020-02-24,0,0,0,0,0
2020-02-25,0,0,0,0,0
2020-02-26,0,0,0,0,0
2020-02-27,0,0,0,0,0
2020-02-28,0,0,0,0,0
2020-02-29,0,0,0,0,0
2020-03-01,0,0,0,0,0
2020-03-02,0,0,0,0,0
2020-03-03,0,0,0,0,0
2020-03-04,0,0,0,0,0
2020-03-05,0,0,0,0,0
2020-03-06,0,0,0,0,0
2020-03-07,0,0,0,0,0
2020-03-08,0,0,0,0,0
2020-03-09,0,0,0,0,0
2020-03-10,0,0,0,0,0
2020-03-11,0,0,0,0,0
2020-03-12,0,0,0,0,0
2020-03-13,0,0,0,0,0
2020-03-14,0,0,0,0,0
2020-03-15,1,0,1,0,0
2020-03-16,1,0,1,0,0
2020-03-17,1,0,1,0,0
2020-03-18,1,0,1,0,0
2020-03-19,3,2,3,0,0
2020-03-20,3,0,3,0,0
2020-03-21,3,0,3,0,0
2020-03-22,3,0,3,0,0
2020-03-23,4,1,4,0,0
2020-03-24,4,0,4,0,0
2020-03-25,4,0,4,0,0
2020-03-26,4,0,4,0,0
2020-03-27,4,0,4,0,0
2020-03-28,4,0,4,0,0
2020-03-29,19,15,19,0,0
2020-03-30,19,0,19,0,0
2020-03-31,19,0,19,0,0
2020-04-01,22,3,20,2,0
2020-04-02,22,0,18,2,0
2020-04-03,22,0,18,2,0
2020-04-04,22,0,18,2,0
2020-04-05,45,23,38,5,3
2020-04-06,45,0,38,5,0
2020-04-07,45,0,38,5,0
2020-04-08,45,0,38,5,0
2020-04-09,60,15,50,5,0
2020-04-10,60,0,50,5,0
2020-04-11,60,0,50,5,0
2020-04-12,60,0,50,5,0
2020-04-13,60,0,50,5,0
2020-04-14,74,14,59,5,0
2020-04-15,117,43,101,5,0
2020-04-16,117,0,101,5,0
2020-04-17,143,26,126,6,1
2020-04-18,143,0,126,6,0
2020-04-19,143,0,126,6,0
2020-04-20,160,17,138,6,0
2020-04-21,165,5,143,6,0
2020-04-22,186,21,164,6,0
2020-04-23,186,0,164,6,0
2020-04-24,200,14,175,6,0
2020-04-25,200,0,173,8,2
2020-04-26,200,0,173,8,0
2020-04-27,207,7,180,8,0
2020-04-28,207,0,180,8,0
2020-04-29,207,0,180,8,0
2020-04-30,220,13,192,9,1
2020-05-01,229,9,195,9,0
2020-05-02,229,0,195,9,0
2020-05-03,229,0,195,9,0
2020-05-04,236,7,200,10,1
2020-05-05,236,0,200,10,0
2020-05-06,264,28,224,10,0
2020-05-07,264,0,224,10,0
2020-05-08,274,10,231,10,0
2020-05-09,274,0,231,10,0
2020-05-10,274,0,231,10,0
2020-05-11,333,59,269,11,1
2020-05-12,333,0,269,11,0
2020-05-13,333,0,269,11,0
2020-05-14,391,58,289,15,4
2020-05-15,391,0,289,15,0
2020-05-16,391,0,289,15,0
2020-05-17,391,0,289,15,0
